時間,測站名稱,PM2.5,溫度,濕度
2025-11-24 22:28:39,臺中,4.852636414755208,19.49938514796257,76.99751841608777
2025-11-24 23:28:39,臺中,21.589344641857643,23.959442641687534,89.69775893713988
2025-11-25 00:28:39,臺中,17.870606129842372,21.061847325304765,74.45393453927531
2025-11-25 01:28:39,臺中,4.912207519253695,20.870830218681533,80.44861005680728
2025-11-25 02:28:39,臺中,15.55135531299764,21.869414549714822,92.55540445463774
2025-11-25 03:28:39,臺中,13.863075365383793,21.18804859243289,91.03161757478662
2025-11-25 04:28:39,臺中,19.193023233484503,19.725654425701254,80.67661273874467
2025-11-25 05:28:39,臺中,19.0374816656147,18.99804862538759,90.09672046806189
2025-11-25 06:28:39,臺中,19.84643191325494,19.037655877949884,74.90778785300273
2025-11-25 07:28:39,臺中,13.850656407486111,19.61755499471282,87.4691600715627
2025-11-25 08:28:39,臺中,12.615305426143928,20.769390328060446,84.16045633848482
2025-11-25 09:28:39,臺中,10.82997347610663,23.89386111266862,93.89955665720026
2025-11-25 10:28:39,臺中,14.534968615757162,22.98192782666169,78.92428545402765
2025-11-25 11:28:39,臺中,17.560584921278995,20.773424969602793,75.28864936825974
2025-11-25 12:28:39,臺中,16.951238211721975,19.04705524616157,81.76059199407857
2025-11-25 13:28:39,臺中,19.83038201788925,23.387776165902267,77.25838855223883
2025-11-25 14:28:39,臺中,16.76291461188373,19.03519446970155,74.70281522480931
2025-11-25 15:28:39,臺中,21.76487768092754,18.829227459990733,74.7232259737009
2025-11-25 16:28:39,臺中,21.231426738760533,18.530558724341926,82.66852140543836
2025-11-25 17:28:39,臺中,9.653928207493847,18.78546851887507,82.01050994542067
2025-11-25 18:28:39,臺中,10.810905967593893,20.840198678772396,92.20271805661463
2025-11-25 19:28:39,臺中,6.7596135829069155,20.746972564808075,80.19274851644275
2025-11-25 20:28:39,臺中,10.26335010324416,20.15070783806844,87.43954938154204
2025-11-25 21:28:39,臺中,22.776140087266306,19.687177382102945,75.96018667581792
2025-11-25 22:28:39,臺中,16.487930170089886,18.35817755072266,88.21491778717986
2025-11-25 23:28:39,臺中,10.541759638904155,23.236501134042413,85.12532840879307
2025-11-26 00:28:39,臺中,12.194502399045644,22.375786665827583,88.66102396275559
2025-11-26 01:28:39,臺中,11.476666849177414,21.045632960897258,75.30483679690504
2025-11-26 02:28:39,臺中,7.566512084456654,23.243460374253466,83.5550024645658
2025-11-26 03:28:39,臺中,22.14769621127698,20.57978822151027,93.36563429532696
2025-11-26 04:28:39,臺中,6.030079793153183,20.189746490212876,79.95666618071574
2025-11-26 05:28:39,臺中,5.122708532602105,22.484477034990253,87.48998695565462
2025-11-26 06:28:39,臺中,14.188447108981634,20.45045021883975,86.81231405328762
2025-11-26 07:28:39,臺中,12.506246228740157,20.56515452590722,87.04002170249576
2025-11-26 08:28:39,臺中,20.738794288234914,20.842418203638672,85.82383170996248
2025-11-26 09:28:39,臺中,3.9228131181760695,21.254822260811167,85.86420580972514
2025-11-26 10:28:39,臺中,6.333206460880156,19.70958074399432,84.50071356955021
2025-11-26 11:28:39,臺中,5.472705993631415,19.283563758747217,92.46106446873301
2025-11-26 12:28:39,臺中,9.861880196131773,19.730694304283467,77.3835307677699
2025-11-26 13:28:39,臺中,15.1604645925668,18.335568045875696,81.46797287088559
2025-11-26 14:28:39,臺中,18.224130856300473,21.133576379429087,92.12274977120259
2025-11-26 15:28:39,臺中,17.181986118664604,18.792802437397015,90.55812237026845
2025-11-26 16:28:39,臺中,16.92677178896224,20.67270109425677,92.64300661943344
2025-11-26 17:28:39,臺中,21.80470458473613,19.07454057633709,83.6120039191461
2025-11-26 18:28:39,臺中,3.1681331489831255,19.82554080977002,89.40519484504809
2025-11-26 19:28:39,臺中,20.985518295663802,22.484949680274774,85.65511240499696
2025-11-26 20:28:39,臺中,3.9612077552830964,19.03262740549365,81.56601960261321
2025-11-26 21:28:39,臺中,13.724833311625595,21.33372449319289,80.73935250549957
2025-11-26 22:28:39,臺中,7.5069150249512395,19.10457264248548,83.9471413472975
2025-11-26 23:28:39,臺中,21.391256073314104,18.632161699280882,77.23598047548529
2025-11-27 00:28:39,臺中,18.95348429181648,18.974688240973645,89.33307740575158
2025-11-27 01:28:39,臺中,5.111185296433658,23.467496201717523,90.52593826321666
2025-11-27 02:28:39,臺中,5.311372323234402,18.372315802171318,82.00421910137419
2025-11-27 03:28:39,臺中,4.8886823559364245,22.103808885573404,91.10235348427913
2025-11-27 04:28:39,臺中,18.254701307327977,19.854815353704044,83.94403336975074
2025-11-27 05:28:39,臺中,12.592351774846241,21.14141994368206,86.54111651764175
2025-11-27 06:28:39,臺中,16.96268782641768,22.38719158670876,92.85817148082302
2025-11-27 07:28:39,臺中,15.68956656789314,23.320240693205548,93.15715191259129
2025-11-27 08:28:39,臺中,15.176371800974911,21.28218733161549,78.04408412544058
2025-11-27 09:28:39,臺中,8.75988390106558,21.95067503807178,77.73438473825897
2025-11-27 10:28:39,臺中,8.134739958494773,20.038686325568236,81.36694320356368
2025-11-27 11:28:39,臺中,12.71277228233565,21.166553592654616,84.54538379423558
2025-11-27 12:28:39,臺中,19.081825081023055,23.087153339071655,91.02272250817296
2025-11-27 13:28:39,臺中,7.8136864362930964,22.204887289705937,85.99819533254269
2025-11-27 14:28:39,臺中,13.873743998983924,21.842988856545976,74.56003397435012
2025-11-27 15:28:39,臺中,7.380179193068768,20.19068103686815,88.82047671354772
2025-11-27 16:28:39,臺中,12.915950673177711,20.34070497961847,86.79371479021681
2025-11-27 17:28:39,臺中,19.67661506254138,18.89007509521564,89.6046422285868
2025-11-27 18:28:39,臺中,16.543919940766457,22.801995699726362,92.98242752995351
2025-11-27 19:28:39,臺中,15.374940013759442,23.44260891356214,90.63386844711523
2025-11-27 20:28:39,臺中,9.488854162412661,19.39412724575367,93.27261670686178
2025-11-27 21:28:39,臺中,10.362571856896437,20.78031837194772,77.80411720039102
2025-11-27 22:28:39,臺中,16.990006719906205,19.471250032475698,76.32800903733623
2025-11-27 23:28:39,臺中,9.62451880543243,18.589574534015618,91.08630349742995
2025-11-28 00:28:39,臺中,13.446522427304313,22.691524202583615,86.30093371013783
2025-11-28 01:28:39,臺中,18.969063429283395,22.56857786871923,85.17069698856193
2025-11-28 02:28:39,臺中,6.1954528760149845,18.876210063506605,87.89753176866259
2025-11-28 03:28:39,臺中,21.84945440390738,23.684756355698436,85.06719652815374
2025-11-28 04:28:39,臺中,18.819644686554113,20.468898328059204,82.08154466166806
2025-11-28 05:28:39,臺中,21.842902486489493,21.589384046375127,83.9006589865241
2025-11-28 06:28:39,臺中,18.218183743298646,23.474585837033032,74.36640117856167
2025-11-28 07:28:39,臺中,20.905772144369998,21.768486073229063,77.49141507857513
2025-11-28 08:28:39,臺中,18.524554055290434,21.728465397168897,78.87326665546273
2025-11-28 09:28:39,臺中,21.974297568147172,20.20065307113658,88.28712645656682
2025-11-28 10:28:39,臺中,9.584534824021906,19.497660088494932,76.10661814877142
2025-11-28 11:28:39,臺中,17.227019471055854,18.556329764770254,75.32851276328198
2025-11-28 12:28:39,臺中,7.598460551171396,21.080528294398462,88.74522372991778
2025-11-28 13:28:39,臺中,22.78772512794994,19.569572651835657,85.77898251438035
2025-11-28 14:28:39,臺中,22.50936389693942,18.656498077817226,89.2592050958202
2025-11-28 15:28:39,臺中,20.502474722460803,20.47379800297746,88.23548898319964
2025-11-21 16:28:39,臺南,35.97021618214665,27.483526942877226,77.63332296722791
2025-11-21 17:28:39,臺南,46.122991670067435,28.206565031483215,67.91627063903651
2025-11-21 18:28:39,臺南,36.81232167841639,28.46650332065884,68.37064797924712
2025-11-21 19:28:39,臺南,37.54872768830693,29.670844713649103,85.16449571486001
2025-11-21 20:28:39,臺南,39.53659138078517,25.799390048964394,65.75699775329079
2025-11-21 21:28:39,臺南,36.881032673472596,24.356559278686166,69.58819081791455
2025-11-21 22:28:39,臺南,31.650102041646914,26.096967046503753,71.4494374367384
2025-11-21 23:28:39,臺南,36.17178313392484,25.48756910464804,67.4770780156662
2025-11-22 00:28:39,臺南,31.450537416687933,25.384998712935893,69.14809226449319
2025-11-22 01:28:39,臺南,38.623273910801764,27.805043089299524,81.80876269568829
2025-11-22 02:28:39,臺南,39.53727090866588,28.73326355104468,73.14637054039132
2025-11-22 03:28:39,臺南,42.81696702272307,29.03709925419451,78.45074258470092
2025-11-22 04:28:39,臺南,47.54651789877475,26.277800874158665,82.90258632268116
2025-11-22 05:28:39,臺南,34.810324720838345,27.68609905764295,71.59647643784854
2025-11-22 06:28:39,臺南,34.52877714293254,24.089786386237208,77.7592218887415
2025-11-22 07:28:39,臺南,41.872203868735895,25.841399483251656,79.7619936402814
2025-11-22 08:28:39,臺南,43.97728656828261,28.206230575483517,68.8502948393755
2025-11-22 09:28:39,臺南,30.957983437722724,24.92967811830365,73.2886179060815
2025-11-22 10:28:39,臺南,42.530558589835394,27.718440535470567,71.48004399949637
2025-11-22 11:28:39,臺南,47.387015582484295,25.433419166215067,83.05920379912166
2025-11-22 12:28:39,臺南,40.55719797097674,27.865233239163647,72.6115042241108
2025-11-22 13:28:39,臺南,30.483692378162566,27.09314548442849,71.33355808750126
2025-11-22 14:28:39,臺南,37.983547468597095,26.216253856346228,84.26773247161252
2025-11-22 15:28:39,臺南,36.64961477399022,26.949706363942703,80.7144717556264
2025-11-22 16:28:39,臺南,46.92124046203976,27.849167055742747,81.36276934742747
2025-11-22 17:28:39,臺南,34.66661764683633,27.06766063576631,77.48471472311634
2025-11-22 18:28:39,臺南,48.3118377202075,28.261712835031847,80.98541234205891
2025-11-22 19:28:39,臺南,29.322676896735477,26.661649584409716,70.7610661467256
2025-11-22 20:28:39,臺南,48.06935193258606,25.261805943590034,70.42143712756793
2025-11-22 21:28:39,臺南,33.03404073258099,26.5508449246215,78.14859650763995
2025-11-22 22:28:39,臺南,28.888867916818242,24.480499451014662,74.47636556704262
2025-11-22 23:28:39,臺南,42.46212760581078,26.876083094227997,73.184644910081
2025-11-23 00:28:39,臺南,36.270363460678794,29.247931272353657,68.08523833931392
2025-11-23 01:28:39,臺南,29.724387675561044,24.074370663689727,65.75577674917892
2025-11-23 02:28:39,臺南,32.66475005846294,25.377311487717336,69.38882279217391
2025-11-23 03:28:39,臺南,39.83634764559558,27.859844786489372,68.77782948556064
2025-11-23 04:28:39,臺南,30.80213137926692,28.47522913776094,84.0512282898245
2025-11-23 05:28:39,臺南,48.528187787458194,24.78088599201937,79.64790914049225
2025-11-23 06:28:39,臺南,38.43270649717102,29.24553252466912,66.43910983186574
2025-11-23 07:28:39,臺南,34.20211784805849,25.886803518855714,67.47417986504207
2025-11-23 08:28:39,臺南,45.87666972497686,24.69469900419616,75.9111791317215
2025-11-23 09:28:39,臺南,42.99647413684963,25.664862654477112,79.47740561780316
2025-11-23 10:28:39,臺南,46.968577705250425,25.374027286762672,80.61281787970391
2025-11-23 11:28:39,臺南,38.186309427122545,28.987999864207886,76.14765593851082
2025-11-23 12:28:39,臺南,33.75761235004009,29.32018902750949,83.30885718624126
2025-11-23 13:28:39,臺南,38.032457887603,26.986919468985146,74.27353835139856
2025-11-23 14:28:39,臺南,38.374914759633384,25.550127960814926,74.89115132265181
2025-11-23 15:28:39,臺南,31.054688916724924,27.512750383192454,69.7934896522027
2025-11-23 16:28:39,臺南,34.07941502757758,26.930830280809563,65.35499714463614
2025-11-23 17:28:39,臺南,35.78506635856859,28.87864904799808,71.48132696143388
2025-11-23 18:28:39,臺南,35.66836572127382,26.11739695635607,69.68264479057098
2025-11-23 19:28:39,臺南,36.17191274643147,25.809974009450702,78.95852891383726
2025-11-23 20:28:39,臺南,40.78762528205257,24.385989021711403,65.7804259446253
2025-11-23 21:28:39,臺南,37.86177598182917,27.82099607034011,71.16745927572222
2025-11-23 22:28:39,臺南,34.872385781470264,29.056104745219884,67.15155235600288
2025-11-23 23:28:39,臺南,36.994400387784296,29.089951943436127,65.8821267469312
2025-11-24 00:28:39,臺南,39.246997548672205,26.93532079464903,73.06821074989176
2025-11-24 01:28:39,臺南,30.408514702812138,29.284494218211783,68.88901579324451
2025-11-24 02:28:39,臺南,30.12438125668712,27.859888266556915,70.07219198786775
2025-11-24 03:28:39,臺南,39.43252881831358,26.07493762861329,70.83069512196698
2025-11-24 04:28:39,臺南,33.32511585465626,24.388150747879102,70.45977813014687
2025-11-24 05:28:39,臺南,41.31699495270041,26.068589600604422,83.80008936756757
2025-11-24 06:28:39,臺南,33.17603983959245,26.118678541055047,76.02283604148656
2025-11-24 07:28:39,臺南,43.033088973029464,24.424869366805517,79.1684068656001
2025-11-24 08:28:39,臺南,32.828127984486215,27.844405573869007,71.51277299890255
2025-11-24 09:28:39,臺南,41.488094749698554,26.60177310753592,73.07164443013502
2025-11-24 10:28:39,臺南,34.37478210692311,26.177043698718258,67.35327308820261
2025-11-24 11:28:39,臺南,37.0761771399642,29.10281583301446,80.16238202897925
2025-11-24 12:28:39,臺南,42.52660730038539,28.73438778209244,82.01194549003023
2025-11-24 13:28:39,臺南,47.83554735971475,24.09232896970365,74.63638169417081
2025-11-24 14:28:39,臺南,45.562313728701945,27.85005013730996,67.69957445492113
2025-11-24 15:28:39,臺南,40.81360382624151,25.947564541394467,69.47570944511081
2025-11-24 16:28:39,臺南,31.900892278056297,28.411320991259295,79.26960525556919
2025-11-24 17:28:39,臺南,37.294834041368674,29.76513416331143,79.9126882783421
2025-11-24 18:28:39,臺南,45.27119506320433,28.189550361003022,66.29363041970596
2025-11-24 19:28:39,臺南,42.081689255174446,27.834473395646636,71.30808389110923
2025-11-24 20:28:39,臺南,47.40113207909506,27.87184931454354,66.66066767340806
2025-11-24 21:28:39,臺南,31.860447517940347,25.939395213635322,79.53090527733902
2025-11-24 22:28:39,臺南,40.08774909648238,26.868861810689992,66.34512025234962
2025-11-24 23:28:39,臺南,30.266752853510255,26.477073843128167,65.90679309999493
2025-11-25 00:28:39,臺南,48.36274733171891,24.999212494649225,77.58022021640342
2025-11-25 01:28:39,臺南,29.5021119909369,29.85841302976175,73.44390782469335
2025-11-25 02:28:39,臺南,42.004804689944066,29.89565441596795,66.96183038513954
2025-11-25 03:28:39,臺南,38.58262725067556,26.83104540314794,84.73593606831848
2025-11-25 04:28:39,臺南,46.59741289321584,28.599806404348016,71.96207888616185
2025-11-25 05:28:39,臺南,34.90051723725884,29.96333435920163,66.96236700877508
2025-11-25 06:28:39,臺南,41.74365165859116,27.66055049584558,78.88225633424418
2025-11-25 07:28:39,臺南,46.043287672209345,25.283566623747067,67.73263445801662
2025-11-25 08:28:39,臺南,38.40193983658814,25.395410742772107,72.21439700213467
2025-11-25 09:28:39,臺南,33.80694590406176,27.220338493032067,69.0404483661286
2025-11-25 10:28:39,臺南,43.87702032175255,26.893582281865505,75.260652972501
2025-11-25 11:28:39,臺南,48.28855988817696,27.47819415198935,68.95106881869107
2025-11-25 12:28:39,臺南,40.76921495223975,24.323089820081623,83.33418039551542
2025-11-25 13:28:39,臺南,46.97755917626987,26.57681096153931,84.79899814732104
2025-11-25 14:28:39,臺南,47.81370191610051,24.37769470354648,78.92388314084909
2025-11-25 15:28:39,臺南,36.708338470845945,26.291019156845536,65.63710097170085
2025-11-25 16:28:39,臺南,32.88847602997948,27.23396143416125,81.01577902561748
2025-11-25 17:28:39,臺南,39.050893269942,24.33376291439463,70.15640682120323
2025-11-25 18:28:39,臺南,48.46786483803493,26.044884722625643,84.70134875159738
2025-11-25 19:28:39,臺南,47.620622871117874,29.113010551974703,70.18814086350152
2025-11-25 20:28:39,臺南,38.82623467546374,28.692651634008644,73.7601657480219
2025-11-25 21:28:39,臺南,34.95978938767522,25.453447659072264,76.4424212083629
2025-11-25 22:28:39,臺南,30.402290926679107,26.22669504763215,70.64426842873907
2025-11-25 23:28:39,臺南,35.784108063835504,29.071584853737424,73.08202821133034
2025-11-26 00:28:39,臺南,44.907798556788876,26.184583712789248,71.95982039207715
2025-11-26 01:28:39,臺南,41.66620064321461,29.28145211260468,81.6602304477146
2025-11-26 02:28:39,臺南,47.97940734037191,24.581313141738704,68.32079742237022
2025-11-26 03:28:39,臺南,37.82363982491714,25.84054591514391,69.83443426551494
2025-11-26 04:28:39,臺南,47.663189877723504,24.79651722204205,71.28399144967378
2025-11-26 05:28:39,臺南,35.65497191838477,29.20348536666478,72.99194620277606
2025-11-26 06:28:39,臺南,41.253302524290085,29.644481526402714,69.1554933914103
2025-11-26 07:28:39,臺南,44.268055165363315,29.95407386019265,73.53321714327764
2025-11-26 08:28:39,臺南,43.57669997714845,28.77844846275689,71.61584098824602
2025-11-26 09:28:39,臺南,43.683501119801186,25.444844697439166,82.17153673375772
2025-11-26 10:28:39,臺南,29.089937740529283,29.34164645140538,82.16372376101954
2025-11-26 11:28:39,臺南,35.63119281168513,25.4445487152197,76.87570209200265
2025-11-26 12:28:39,臺南,45.276377661880055,24.138751729672084,79.37904214393376
2025-11-26 13:28:39,臺南,47.14334124002203,24.63528251117298,83.65492016189833
2025-11-26 14:28:39,臺南,48.19229335362385,24.910990415958054,78.88097265757082
2025-11-26 15:28:39,臺南,40.05795183182303,25.00784171546539,79.52544476351885
2025-11-26 16:28:39,臺南,46.329790938996624,24.478844104894904,71.29186663491225
2025-11-26 17:28:39,臺南,48.75021020532535,26.394479233103077,67.214593737784
2025-11-26 18:28:39,臺南,39.278420300628056,25.997986988525817,74.87707408892831
2025-11-26 19:28:39,臺南,46.99199436150508,26.007083640607856,79.06931945301721
2025-11-26 20:28:39,臺南,41.73570402306964,24.238104482479972,70.8140392827762
2025-11-26 21:28:39,臺南,42.49867837074972,28.725250231039276,68.66711497605789
2025-11-26 22:28:39,臺南,47.81945776754442,24.281135559204856,76.19372064334893
2025-11-26 23:28:39,臺南,47.99959441014667,29.43227434404544,68.72402991153791
2025-11-27 00:28:39,臺南,34.70127967616965,25.25419838862735,71.96719350708933
2025-11-27 01:28:39,臺南,45.47249533052344,29.91035458093905,79.45047866234368
2025-11-27 02:28:39,臺南,29.348684342282723,28.79149727961127,81.85752009616851
2025-11-27 03:28:39,臺南,36.300594956438566,25.046515094596295,65.97411325255067
2025-11-27 04:28:39,臺南,31.75863236167114,24.793983154860197,72.22993198226251
2025-11-27 05:28:39,臺南,42.983966116781815,28.236866617693753,79.05842187366616
2025-11-27 06:28:39,臺南,42.103424732090744,24.318940976633677,81.75033967970458
2025-11-27 07:28:39,臺南,37.15890916353152,25.55556035208687,71.15434635425429
2025-11-27 08:28:39,臺南,48.20738866649589,28.71371145682545,69.17508128380662
2025-11-27 09:28:39,臺南,40.53455640755537,27.17183415481434,84.88644240673086
2025-11-27 10:28:39,臺南,30.874780363368107,25.334202472219,74.80054854782148
2025-11-27 11:28:39,臺南,34.23016043890125,26.27870310683045,67.61908591286789
2025-11-27 12:28:39,臺南,31.182574764754555,24.201998274060767,79.62501670441092
2025-11-27 13:28:39,臺南,29.872577460377762,24.273032646067676,68.53998677165474
2025-11-27 14:28:39,臺南,37.473365544351445,26.579032053309362,81.73924959734566
2025-11-27 15:28:39,臺南,46.061797180868396,27.189795884215876,68.99159462675148
2025-11-27 16:28:39,臺南,45.38677563178936,29.406258922326334,73.45168529391016
2025-11-27 17:28:39,臺南,37.547884756201505,25.142290614618865,82.30593141465778
2025-11-27 18:28:39,臺南,34.971359282631965,26.088935133344023,69.18207365238504
2025-11-27 19:28:39,臺南,35.721084025595005,27.424190924604634,79.39402162129863
2025-11-27 20:28:39,臺南,44.38671536136505,25.20670470708342,81.78803347815399
2025-11-27 21:28:39,臺南,29.42918348368744,25.973656426899254,71.27089206010126
2025-11-27 22:28:39,臺南,41.509337357238415,26.978468420081807,70.84624531400635
2025-11-27 23:28:39,臺南,45.070898408032896,29.086526932585326,65.57812016814658
2025-11-28 00:28:39,臺南,33.85805671584502,28.84269546436376,71.200398260777
2025-11-28 01:28:39,臺南,39.68328071718724,26.10945284902327,65.38472846281135
2025-11-28 02:28:39,臺南,33.527790871234444,24.802458521852994,82.58176842928853
2025-11-28 03:28:39,臺南,47.457838503506125,27.03261934501025,81.3864833813942
2025-11-28 04:28:39,臺南,38.66289137047653,27.147769159459344,71.90104321724542
2025-11-28 05:28:39,臺南,31.078232648806804,27.00349154800133,70.2675684675579
2025-11-28 06:28:39,臺南,35.6019303598913,24.275318633619726,84.64649123969487
2025-11-28 07:28:39,臺南,38.16577502319508,26.671029579698,67.20114874390114
2025-11-28 08:28:39,臺南,36.87260804138716,24.585109026138984,71.9154871396933
2025-11-28 09:28:39,臺南,40.0133368334528,29.427691055164058,81.33685569373262
2025-11-28 10:28:39,臺南,35.11860682289011,27.014064271398162,72.55274262259452
2025-11-28 11:28:39,臺南,43.96253699233234,25.302388822194093,84.98897040483713
2025-11-28 12:28:39,臺南,46.564986678806626,24.39436698768855,85.20515069253878
2025-11-28 13:28:39,臺南,45.32286408808568,27.591888187615965,68.04304178018653
2025-11-28 14:28:39,臺南,39.57405003853816,25.038154640994104,76.3108944952001
2025-11-28 15:28:39,臺南,36.61148934674088,29.406979872309112,72.28595539206331
2025-11-21 16:28:39,高雄,13.693591880191377,24.434848266787196,87.80981047730947
2025-11-21 17:28:39,高雄,23.298375293215617,23.5796974087444,75.91000667176957
2025-11-21 18:28:39,高雄,12.221203820657282,24.564068119260927,79.3102723286361
2025-11-21 19:28:39,高雄,24.73416581426936,26.072307337842737,87.12604278654761
2025-11-21 20:28:39,高雄,13.11080081863291,26.435901493650107,71.42815968665221
2025-11-21 21:28:39,高雄,17.76762158566809,23.719210586692896,70.05750116070843
2025-11-21 22:28:39,高雄,14.08742651772106,22.715173641386592,76.17557449797765
2025-11-21 23:28:39,高雄,26.347428639684484,21.542775769279505,87.50379212126317
2025-11-22 00:28:39,高雄,17.594833311975684,23.924727951733665,71.63407339623382
2025-11-22 01:28:39,高雄,23.39710054144829,25.175174102492576,79.97929599293363
2025-11-22 02:28:39,高雄,21.939234169483676,21.068423117851285,69.88616469142012
2025-11-22 03:28:39,高雄,28.6108038778376,22.725122833160153,74.71367550525375
2025-11-22 04:28:39,高雄,23.416684887467746,22.936520777693556,70.0842157840015
2025-11-22 05:28:39,高雄,27.910836868008932,24.93448002111749,73.38664023839807
2025-11-22 06:28:39,高雄,12.904171267938,26.133795125376828,69.85887275380617
2025-11-22 07:28:39,高雄,16.257183152763766,23.344266337705747,84.34729480809365
2025-11-22 08:28:39,高雄,14.899783577210151,21.197652895795233,68.78115117898648
2025-11-22 09:28:39,高雄,28.272495979146274,25.09063302273475,79.98361472634987
2025-11-22 10:28:39,高雄,30.489547478194762,22.64360375970806,81.60154456840755
2025-11-22 11:28:39,高雄,28.209079126864502,22.596722237991425,69.81417422203543
2025-11-22 12:28:39,高雄,21.871984620474137,20.856464658145242,68.78977621132981
2025-11-22 13:28:39,高雄,18.552227526995708,26.460620378542238,83.73802563702151
2025-11-22 14:28:39,高雄,19.134459458216106,25.75659017384686,73.29391050974519
2025-11-22 15:28:39,高雄,29.563852823858195,24.402931581938056,75.35480882804649
2025-11-22 16:28:39,高雄,20.800712992204403,25.11599491048583,68.47379573855443
2025-11-22 17:28:39,高雄,30.008930485041905,21.70541926366044,74.35578981864495
2025-11-22 18:28:39,高雄,14.471579637959827,21.732611039673003,81.22052227365472
2025-11-22 19:28:39,高雄,15.845765184161403,24.572295200402777,69.60400656118256
2025-11-22 20:28:39,高雄,26.017048601612217,25.638018233789595,87.153420128985
2025-11-22 21:28:39,高雄,23.574184557587003,24.658638829983467,84.72577400944967
2025-11-22 22:28:39,高雄,28.192144947064364,20.785880055227793,76.48215643398566
2025-11-22 23:28:39,高雄,28.339636246007608,25.02985671462241,79.42551410717408
2025-11-23 00:28:39,高雄,21.758018961638612,22.44073596847528,76.98792134438457
2025-11-23 01:28:39,高雄,18.65196224921084,24.771988966425475,74.68568693823661
2025-11-23 02:28:39,高雄,12.79499066849844,21.897060582939325,71.98508326434946
2025-11-23 03:28:39,高雄,25.75821580487002,24.640781383766516,83.76224213615987
2025-11-23 04:28:39,高雄,22.279826913286243,22.685126140651413,85.8907507024785
2025-11-23 05:28:39,高雄,21.90895757159894,20.765205017282966,79.37177840901151
2025-11-23 06:28:39,高雄,19.13010140969649,24.457658405558853,70.71735646289655
2025-11-23 07:28:39,高雄,27.591701848508063,23.668404810497687,76.0920414293041
2025-11-23 08:28:39,高雄,24.34642329878369,20.948170662700505,69.0512196121071
2025-11-23 09:28:39,高雄,29.55708028670393,21.000732894093613,77.45427389649076
2025-11-23 10:28:39,高雄,29.320496103267452,22.415786581567197,70.02535339701751
2025-11-23 11:28:39,高雄,19.42961597048502,25.501598274640706,82.17643407942577
2025-11-23 12:28:39,高雄,13.265255020241526,21.332294094889004,73.84231402762302
2025-11-23 13:28:39,高雄,17.768239030000576,20.857375916282255,80.5318869754646
2025-11-23 14:28:39,高雄,11.896781540021799,23.537112652336404,79.87201838173627
2025-11-23 15:28:39,高雄,30.430044296230484,24.450503657021518,78.56591685586932
2025-11-23 16:28:39,高雄,22.906235611800447,21.5080380417601,74.70212362307898
2025-11-23 17:28:39,高雄,10.880685685362291,21.021130041334935,74.15077556677983
2025-11-23 18:28:39,高雄,16.20265464443553,24.742532402322876,82.6098675225659
2025-11-23 19:28:39,高雄,27.171949546267452,25.540157250758043,73.1044042275361
2025-11-23 20:28:39,高雄,29.00900847503135,21.943809069073993,80.85757067457824
2025-11-23 21:28:39,高雄,26.137702655192726,26.30860851003593,87.28861251290459
2025-11-23 22:28:39,高雄,27.318396197236332,24.12868673771422,86.93949333539103
2025-11-23 23:28:39,高雄,22.953601549352847,22.760976767433913,82.87389208163796
2025-11-24 00:28:39,高雄,27.66017169669944,24.555226678125695,88.04122439897472
2025-11-24 01:28:39,高雄,25.69938965928116,23.233932815144023,78.53574241382194
2025-11-24 02:28:39,高雄,30.156205510012136,21.92551369578788,76.3235244844748
2025-11-24 03:28:39,高雄,30.426813402647593,22.941477852572042,69.05763329238175
2025-11-24 04:28:39,高雄,21.23797537364678,20.94236689319338,86.91106430679883
2025-11-24 05:28:39,高雄,11.057318734370925,25.798306427540364,68.94076787455647
2025-11-24 06:28:39,高雄,27.738331880700297,26.08298337451568,70.22162568119462
2025-11-24 07:28:39,高雄,23.460061841932944,22.83473444306957,70.08744194685599
2025-11-24 08:28:39,高雄,11.966058112186863,26.148832284800786,73.26755528409089
2025-11-24 09:28:39,高雄,12.569065879425024,26.660926481571686,87.7061915013268
2025-11-24 10:28:39,高雄,18.027442742619257,25.14448534364578,69.93301006842546
2025-11-24 11:28:39,高雄,25.63565579226377,26.35796797200982,82.73428450704313
2025-11-24 12:28:39,高雄,15.478441185271613,25.41357422466281,74.39444516699507
2025-11-24 13:28:39,高雄,24.6778952607747,26.429011154961323,68.51670746366773
2025-11-24 14:28:39,高雄,12.443254845370816,21.69363319448971,85.86970083752452
2025-11-24 15:28:39,高雄,23.999431910147162,24.495107176870377,87.31292935748556
2025-11-24 16:28:39,高雄,22.115418558407868,26.39273094164075,71.83530046705388
2025-11-24 17:28:39,高雄,30.443915022046397,21.495469477478103,71.29169641325208
2025-11-24 18:28:39,高雄,19.05823464542015,24.12082130836933,68.94305697204442
2025-11-24 19:28:39,高雄,27.616621736868165,23.83248932868381,75.45112497277015
2025-11-24 20:28:39,高雄,14.909886335528451,24.15381446544245,77.89053992523586
2025-11-24 21:28:39,高雄,27.06971473163462,21.730806359512336,72.48960933618852
2025-11-24 22:28:39,高雄,25.954761120531312,22.600496316160825,79.33462232459236
2025-11-24 23:28:39,高雄,23.561872841465334,26.27057327594165,86.9641272681499
2025-11-25 00:28:39,高雄,13.658290945507817,23.964687367049166,68.40803222012016
2025-11-25 01:28:39,高雄,24.945445970823705,24.692336414301465,75.90324624865737
